datetime,isSpeaking,volume
2017-04-13 20:52:22,B,0.674294
2017-04-13 20:52:22,B,0.670473
2017-04-13 20:52:23,A,0.837249
2017-04-13 20:52:23,A,0.80736
2017-04-13 20:52:23,A,0.914246
2017-04-13 20:52:23,A,0.909719
2017-04-13 20:52:23,A,0.907979
2017-04-13 20:52:23,A,0.715569
2017-04-13 20:52:24,A,0.650635
2017-04-13 20:52:24,A,0.603939
2017-04-13 20:52:24,A,0.603636
2017-04-13 20:52:24,A,0.606032
2017-04-13 20:52:24,A,0.601331
2017-04-13 20:52:24,A,0.587056
2017-04-13 20:52:24,A,0.596664
2017-04-13 20:52:24,A,0.602023
2017-04-13 20:52:24,A,0.592006
2017-04-13 20:52:24,A,0.577828
2017-04-13 20:52:24,A,0.589351
2017-04-13 20:52:24,A,0.623249
2017-04-13 20:52:24,A,0.770337
2017-04-13 20:52:24,A,0.797543
2017-04-13 20:52:24,A,0.773186
2017-04-13 20:52:24,A,0.880027
2017-04-13 20:52:25,A,0.863576
2017-04-13 20:52:25,A,0.802608
2017-04-13 20:52:25,A,0.828794
2017-04-13 20:52:25,A,0.804012
2017-04-13 20:52:25,A,0.818029
2017-04-13 20:52:25,A,0.768861
2017-04-13 20:52:25,A,0.669191
2017-04-13 20:52:25,A,0.627596
2017-04-13 20:52:25,A,0.625508
2017-04-13 20:52:25,A,0.585365
2017-04-13 20:52:25,A,0.61286
2017-04-13 20:52:25,A,0.634099
2017-04-13 20:52:25,A,0.613608
2017-04-13 20:52:25,A,0.611803
2017-04-13 20:52:26,A,0.657258
2017-04-13 20:52:26,A,0.633386
2017-04-13 20:52:26,A,0.582835
2017-04-13 20:52:26,A,0.586689
2017-04-13 20:52:26,A,0.580908
2017-04-13 20:52:26,A,0.631469
2017-04-13 20:52:26,A,0.820597
2017-04-13 20:52:26,A,0.860909
2017-04-13 20:52:26,A,0.863425
2017-04-13 20:52:27,A,0.931522
2017-04-13 20:52:27,A,0.977921
2017-04-13 20:52:27,A,0.940645
2017-04-13 20:52:27,A,0.915923
2017-04-13 20:52:27,A,0.961971
2017-04-13 20:52:27,A,0.976625
2017-04-13 20:52:27,A,0.970231
2017-04-13 20:52:27,A,0.90302
2017-04-13 20:52:28,B,0.888279
2017-04-13 20:52:28,B,0.880941
2017-04-13 20:52:28,B,0.885681
2017-04-13 20:52:28,B,0.836633
2017-04-13 20:52:28,B,0.88049
2017-04-13 20:52:28,B,0.869906
2017-04-13 20:52:28,B,0.79255
2017-04-13 20:52:28,B,0.7713
2017-04-13 20:52:28,B,0.775038
2017-04-13 20:52:28,B,0.66895
2017-04-13 20:52:28,B,0.642176
2017-04-13 20:52:29,B,0.639739
2017-04-13 20:52:29,B,0.630764
2017-04-13 20:52:29,A,0.796131
2017-04-13 20:52:29,A,0.923829
2017-04-13 20:52:29,A,1
2017-04-13 20:52:29,A,0.909516
2017-04-13 20:52:29,A,1
2017-04-13 20:52:29,A,0.96814
2017-04-13 20:52:29,A,0.944299
2017-04-13 20:52:29,A,0.891398
2017-04-13 20:52:29,A,0.830311
2017-04-13 20:52:29,A,0.865576
2017-04-13 20:52:30,A,0.928449
2017-04-13 20:52:30,A,0.728779
2017-04-13 20:52:30,A,0.855585
2017-04-13 20:52:30,A,0.860364
2017-04-13 20:52:30,A,0.893746
2017-04-13 20:52:30,A,0.823882
2017-04-13 20:52:30,A,0.793666
2017-04-13 20:52:30,A,0.872342
2017-04-13 20:52:30,A,0.796138
2017-04-13 20:52:30,A,0.827546
2017-04-13 20:52:30,A,0.855818
2017-04-13 20:52:30,A,0.864968
2017-04-13 20:52:30,A,0.835173
2017-04-13 20:52:30,A,0.80459
2017-04-13 20:52:30,A,0.718234
2017-04-13 20:52:30,A,0.684993
2017-04-13 20:52:31,A,0.605882
2017-04-13 20:52:31,A,0.585182
2017-04-13 20:52:31,A,0.603822
2017-04-13 20:52:31,A,0.601582
2017-04-13 20:52:31,A,0.575932
2017-04-13 20:52:31,A,0.597561
2017-04-13 20:52:31,A,0.630977
2017-04-13 20:52:31,A,0.630453
2017-04-13 20:52:31,A,0.655117
2017-04-13 20:52:31,A,0.653291
2017-04-13 20:52:31,A,0.67641
2017-04-13 20:52:31,A,0.698941
2017-04-13 20:52:32,A,0.618519
2017-04-13 20:52:32,B,0.818056
2017-04-13 20:52:32,B,0.755243
2017-04-13 20:52:32,B,0.772989
2017-04-13 20:52:32,B,0.678786
2017-04-13 20:52:32,B,0.667616
2017-04-13 20:52:32,B,0.700967
2017-04-13 20:52:32,B,0.839545
2017-04-13 20:52:33,A,0.835382
2017-04-13 20:52:33,A,0.898196
2017-04-13 20:52:34,A,0.872575
2017-04-13 20:52:34,A,0.918466
2017-04-13 20:52:34,A,0.897987
2017-04-13 20:52:34,A,0.92969
2017-04-13 20:52:34,A,0.867805
2017-04-13 20:52:34,A,0.86154
2017-04-13 20:52:34,A,0.868757
2017-04-13 20:52:35,A,0.856557
2017-04-13 20:52:35,A,0.846793
2017-04-13 20:52:35,A,0.742641
2017-04-13 20:52:35,A,0.737492
2017-04-13 20:52:35,A,0.722535
2017-04-13 20:52:35,A,0.850997
2017-04-13 20:52:35,A,0.845701
2017-04-13 20:52:35,A,0.777105
2017-04-13 20:52:35,A,0.789733
2017-04-13 20:52:35,A,0.742926
2017-04-13 20:52:35,A,0.822398
2017-04-13 20:52:35,A,0.807025
2017-04-13 20:52:35,A,0.774396
2017-04-13 20:52:35,A,0.762433
2017-04-13 20:52:35,A,0.734347
2017-04-13 20:52:35,A,0.878755
2017-04-13 20:52:36,A,0.879494
2017-04-13 20:52:36,A,0.809533
2017-04-13 20:52:36,A,0.761802
2017-04-13 20:52:36,A,0.65991
2017-04-13 20:52:36,A,0.671949
2017-04-13 20:52:36,A,0.635105
2017-04-13 20:52:36,A,0.662718
2017-04-13 20:52:36,A,0.676353
2017-04-13 20:52:36,A,0.685997
2017-04-13 20:52:36,A,0.720092
2017-04-13 20:52:36,A,0.675262
2017-04-13 20:52:36,B,1
2017-04-13 20:52:36,B,0.868961
2017-04-13 20:52:37,B,0.938707
2017-04-13 20:52:37,B,0.950554
2017-04-13 20:52:37,B,0.957148
2017-04-13 20:52:37,B,0.947059
2017-04-13 20:52:37,B,0.894625
2017-04-13 20:52:37,B,0.885052
2017-04-13 20:52:37,B,0.860117
2017-04-13 20:52:37,B,0.945888
2017-04-13 20:52:37,B,0.955431
2017-04-13 20:52:37,B,0.945201
2017-04-13 20:52:37,B,0.94125
2017-04-13 20:52:37,B,0.854301
2017-04-13 20:52:37,B,0.767731
2017-04-13 20:52:37,B,0.762167
2017-04-13 20:52:37,B,0.657491
2017-04-13 20:52:37,B,0.596735
2017-04-13 20:52:38,B,0.586907
2017-04-13 20:52:38,B,0.561154
2017-04-13 20:52:38,B,0.699167
2017-04-13 20:52:38,B,0.72799
2017-04-13 20:52:38,B,0.978714
2017-04-13 20:52:38,B,0.972086
2017-04-13 20:52:38,B,0.881804
2017-04-13 20:52:38,B,0.885786
2017-04-13 20:52:38,B,0.815323
2017-04-13 20:52:38,B,0.813616
2017-04-13 20:52:38,B,0.988155
2017-04-13 20:52:39,B,0.904505
2017-04-13 20:52:39,B,1
2017-04-13 20:52:39,B,1
2017-04-13 20:52:39,B,0.988641
2017-04-13 20:52:39,B,0.96761
2017-04-13 20:52:39,B,0.920948
2017-04-13 20:52:39,B,0.947419
2017-04-13 20:52:39,B,0.830356
2017-04-13 20:52:39,B,0.77172
2017-04-13 20:52:39,B,0.722456
2017-04-13 20:52:39,B,0.924624
2017-04-13 20:52:39,B,0.88526
2017-04-13 20:52:39,B,0.878866
2017-04-13 20:52:40,B,0.902812
2017-04-13 20:52:40,B,0.835435
2017-04-13 20:52:40,B,0.742052
2017-04-13 20:52:40,B,0.660985
2017-04-13 20:52:40,B,0.610053
2017-04-13 20:52:40,B,0.578701
2017-04-13 20:52:40,B,0.519885
2017-04-13 20:52:40,B,0.91183
2017-04-13 20:52:40,B,0.951596
2017-04-13 20:52:40,B,0.919945
2017-04-13 20:52:40,B,0.903921
2017-04-13 20:52:40,B,0.918813
2017-04-13 20:52:40,B,0.860159
2017-04-13 20:52:40,B,0.746011
2017-04-13 20:52:40,B,0.71703
2017-04-13 20:52:41,B,0.816618
2017-04-13 20:52:41,B,0.851065
2017-04-13 20:52:41,B,0.832081
2017-04-13 20:52:41,B,0.788282
2017-04-13 20:52:41,B,0.853066
2017-04-13 20:52:41,B,0.758933
2017-04-13 20:52:41,B,0.702061
2017-04-13 20:52:41,B,0.896902
2017-04-13 20:52:41,B,0.83185
2017-04-13 20:52:41,B,0.831988
2017-04-13 20:52:41,B,0.870477
2017-04-13 20:52:41,B,0.819272
2017-04-13 20:52:41,B,0.840318
2017-04-13 20:52:41,B,0.825168
2017-04-13 20:52:41,B,0.67545
2017-04-13 20:52:42,B,0.854332
2017-04-13 20:52:42,B,0.813296
2017-04-13 20:52:42,B,0.79643
2017-04-13 20:52:42,B,0.81998
2017-04-13 20:52:42,B,0.794166
2017-04-13 20:52:42,B,0.734852
2017-04-13 20:52:42,B,0.869488
2017-04-13 20:52:42,B,0.883277
2017-04-13 20:52:42,B,0.882066
2017-04-13 20:52:42,B,0.793524
2017-04-13 20:52:42,B,0.766893
2017-04-13 20:52:42,B,0.771223
2017-04-13 20:52:42,B,0.76793
2017-04-13 20:52:42,B,0.912835
2017-04-13 20:52:42,B,1
2017-04-13 20:52:43,B,1
2017-04-13 20:52:43,B,0.954106
2017-04-13 20:52:43,B,1
2017-04-13 20:52:43,B,0.863822
2017-04-13 20:52:43,B,0.848013
2017-04-13 20:52:43,B,0.86431
2017-04-13 20:52:43,B,0.992984
2017-04-13 20:52:43,B,0.931626
2017-04-13 20:52:43,B,0.85079
2017-04-13 20:52:43,B,0.834612
2017-04-13 20:52:43,B,0.864979
2017-04-13 20:52:43,B,0.870081
2017-04-13 20:52:43,B,0.837971
2017-04-13 20:52:43,B,0.913282
2017-04-13 20:52:43,B,0.915118
2017-04-13 20:52:43,B,0.881282
2017-04-13 20:52:44,B,0.782883
2017-04-13 20:52:44,B,0.899152
2017-04-13 20:52:44,B,0.87983
2017-04-13 20:52:44,B,0.879324
2017-04-13 20:52:44,B,0.795301
2017-04-13 20:52:44,B,0.78115
2017-04-13 20:52:44,B,0.920208
2017-04-13 20:52:44,B,0.83854
2017-04-13 20:52:44,B,0.911383
2017-04-13 20:52:44,B,0.845964
2017-04-13 20:52:44,B,0.923384
2017-04-13 20:52:44,B,0.933217
2017-04-13 20:52:44,B,0.90706
2017-04-13 20:52:44,B,0.838986
2017-04-13 20:52:44,B,0.90114
2017-04-13 20:52:45,B,0.870568
2017-04-13 20:52:45,B,0.765323
2017-04-13 20:52:45,B,0.655875
2017-04-13 20:52:45,B,0.665143
2017-04-13 20:52:45,B,0.758377
2017-04-13 20:52:45,B,0.789628
2017-04-13 20:52:45,B,0.694947
2017-04-13 20:52:45,B,0.665422
2017-04-13 20:52:45,B,0.547763
2017-04-13 20:52:45,B,0.575598
2017-04-13 20:52:46,B,0.560259
2017-04-13 20:52:46,B,0.549519
2017-04-13 20:52:46,B,0.658453
2017-04-13 20:52:46,B,0.680009
2017-04-13 20:52:46,B,0.720407
2017-04-13 20:52:46,B,0.836161
2017-04-13 20:52:47,B,0.943923
2017-04-13 20:52:47,B,0.857843
2017-04-13 20:52:47,B,0.646669
2017-04-13 20:52:47,B,0.795169
2017-04-13 20:52:47,B,0.849935
2017-04-13 20:52:47,B,0.763271
2017-04-13 20:52:47,B,0.652867
2017-04-13 20:52:47,B,0.734082
2017-04-13 20:52:47,B,0.68263
2017-04-13 20:52:48,B,0.687895
2017-04-13 20:52:48,B,0.667001
2017-04-13 20:52:48,B,0.531952
2017-04-13 20:52:48,B,0.591285
2017-04-13 20:52:48,B,0.86236
2017-04-13 20:52:49,B,0.808659
2017-04-13 20:52:49,B,0.86146
2017-04-13 20:52:49,B,0.963495
2017-04-13 20:52:49,B,0.949689
2017-04-13 20:52:49,B,0.962119
2017-04-13 20:52:49,B,0.982083
2017-04-13 20:52:49,B,0.962084
2017-04-13 20:52:49,B,0.866461
2017-04-13 20:52:49,B,0.904127
2017-04-13 20:52:49,B,0.852259
2017-04-13 20:52:50,B,0.957437
2017-04-13 20:52:50,B,0.889592
2017-04-13 20:52:50,B,0.936385
2017-04-13 20:52:50,B,0.853005
2017-04-13 20:52:50,B,0.921823
2017-04-13 20:52:50,B,1
2017-04-13 20:52:50,B,0.985287
2017-04-13 20:52:50,B,0.989465
2017-04-13 20:52:50,B,1
2017-04-13 20:52:50,B,0.925115
2017-04-13 20:52:50,B,0.895914
2017-04-13 20:52:50,B,0.863855
2017-04-13 20:52:50,B,0.941097
2017-04-13 20:52:50,B,0.890981
2017-04-13 20:52:50,B,0.829165
2017-04-13 20:52:50,B,0.883868
2017-04-13 20:52:51,B,0.85208
2017-04-13 20:52:51,B,0.788065
2017-04-13 20:52:51,B,0.803922
2017-04-13 20:52:51,B,0.735983
2017-04-13 20:52:51,B,0.699483
2017-04-13 20:52:51,B,0.757305
2017-04-13 20:52:51,B,0.805992
2017-04-13 20:52:51,B,0.807388
2017-04-13 20:52:51,B,0.827226
2017-04-13 20:52:51,B,0.789251
2017-04-13 20:52:51,B,0.740671
2017-04-13 20:52:51,B,0.741263
2017-04-13 20:52:51,B,0.647781
2017-04-13 20:52:51,B,0.809248
2017-04-13 20:52:51,B,0.651904
2017-04-13 20:52:52,B,0.597661
2017-04-13 20:52:52,B,0.581884
2017-04-13 20:52:52,B,0.665365
2017-04-13 20:52:53,A,0.799247
2017-04-13 20:52:53,A,0.71886
2017-04-13 20:52:53,A,0.65396
2017-04-13 20:52:53,A,0.581938
2017-04-13 20:52:54,B,0.961466
2017-04-13 20:52:54,B,0.904217
2017-04-13 20:52:54,B,0.894776
2017-04-13 20:52:54,B,0.988105
2017-04-13 20:52:54,B,0.895774
2017-04-13 20:52:54,B,0.842565
2017-04-13 20:52:55,B,0.787859
2017-04-13 20:52:55,B,0.829148
2017-04-13 20:52:55,B,0.898659
2017-04-13 20:52:55,B,0.888803
2017-04-13 20:52:55,B,0.913661
2017-04-13 20:52:55,B,0.856103
2017-04-13 20:52:55,B,0.805149
2017-04-13 20:52:55,B,0.887096
2017-04-13 20:52:55,B,0.87109
2017-04-13 20:52:55,B,0.785803
2017-04-13 20:52:55,B,1
2017-04-13 20:52:56,B,0.971714
2017-04-13 20:52:56,B,0.9118
2017-04-13 20:52:56,B,0.932962
2017-04-13 20:52:56,B,0.85534
2017-04-13 20:52:56,B,0.822444
2017-04-13 20:52:56,B,0.932102
2017-04-13 20:52:56,B,0.811294
2017-04-13 20:52:56,B,0.765739
2017-04-13 20:52:56,B,0.748082
2017-04-13 20:52:56,B,0.654632
2017-04-13 20:52:56,B,0.813795
2017-04-13 20:52:56,B,0.627618
2017-04-13 20:52:56,B,0.681964
2017-04-13 20:52:56,B,0.587929
2017-04-13 20:52:56,B,0.495064
2017-04-13 20:52:57,B,0.454419
2017-04-13 20:52:57,B,0.418057
2017-04-13 20:52:57,B,0.415834
2017-04-13 20:52:57,B,0.367957
2017-04-13 20:52:57,B,0.449054
2017-04-13 20:52:57,B,0.520538
2017-04-13 20:52:57,B,0.477402
2017-04-13 20:52:57,B,0.503484
2017-04-13 20:52:57,B,0.570131
2017-04-13 20:52:57,B,0.508522
2017-04-13 20:52:57,B,0.479816
2017-04-13 20:52:57,B,0.461924
2017-04-13 20:53:01,B,0.839954
2017-04-13 20:53:01,B,0.944523
2017-04-13 20:53:01,B,0.93456
2017-04-13 20:53:01,B,0.850143
2017-04-13 20:53:01,B,0.816233
2017-04-13 20:53:01,B,0.921699
2017-04-13 20:53:01,B,0.941606
2017-04-13 20:53:01,B,0.95279
2017-04-13 20:53:01,B,0.892773
2017-04-13 20:53:01,B,0.882939
2017-04-13 20:53:01,B,0.80463
2017-04-13 20:53:01,B,0.873355
2017-04-13 20:53:02,B,0.924225
2017-04-13 20:53:02,B,0.915037
2017-04-13 20:53:02,B,0.879177
2017-04-13 20:53:02,B,0.874916
2017-04-13 20:53:02,B,0.842601
2017-04-13 20:53:02,B,0.76981
2017-04-13 20:53:02,B,0.714484
2017-04-13 20:53:02,B,0.72861
2017-04-13 20:53:02,B,0.699861
2017-04-13 20:53:02,B,0.80504
2017-04-13 20:53:02,B,0.713939
2017-04-13 20:53:02,B,0.76511
2017-04-13 20:53:02,B,1
2017-04-13 20:53:02,B,1
2017-04-13 20:53:02,B,0.930436
2017-04-13 20:53:02,B,0.890101
2017-04-13 20:53:03,B,0.871067
2017-04-13 20:53:03,B,0.857221
2017-04-13 20:53:03,B,0.775771
2017-04-13 20:53:03,B,0.864502
2017-04-13 20:53:03,B,0.914142
2017-04-13 20:53:03,B,0.852069
2017-04-13 20:53:03,B,0.810404
2017-04-13 20:53:03,B,0.718052
2017-04-13 20:53:03,B,0.876046
2017-04-13 20:53:03,B,0.820307
2017-04-13 20:53:03,B,0.7181
2017-04-13 20:53:03,B,0.710459
2017-04-13 20:53:03,B,0.566366
2017-04-13 20:53:03,B,0.77291
2017-04-13 20:53:03,B,0.681281
2017-04-13 20:53:03,B,0.688715
2017-04-13 20:53:04,B,0.602873
2017-04-13 20:53:04,B,0.473274
2017-04-13 20:53:04,B,0.728997
2017-04-13 20:53:04,B,0.867292
2017-04-13 20:53:04,B,0.697547
2017-04-13 20:53:04,B,0.654388
2017-04-13 20:53:04,B,0.876155
2017-04-13 20:53:04,B,0.836563
2017-04-13 20:53:04,B,0.814697
2017-04-13 20:53:04,B,0.813241
2017-04-13 20:53:04,B,0.632165
2017-04-13 20:53:04,B,0.5755
2017-04-13 20:53:04,B,0.533494
2017-04-13 20:53:04,B,0.648196
2017-04-13 20:53:04,B,0.683097
2017-04-13 20:53:04,B,0.637603
2017-04-13 20:53:05,B,0.657477
2017-04-13 20:53:05,B,0.617622
2017-04-13 20:53:05,B,0.528075
2017-04-13 20:53:05,B,0.464239
2017-04-13 20:53:05,B,0.441772
2017-04-13 20:53:05,B,0.397197
2017-04-13 20:53:05,B,0.504413
2017-04-13 20:53:05,B,0.424526
2017-04-13 20:53:05,B,0.509232
2017-04-13 20:53:06,B,0.806798
2017-04-13 20:53:06,B,0.830035
2017-04-13 20:53:06,B,0.765851
2017-04-13 20:53:06,B,0.722439
2017-04-13 20:53:06,B,0.70612
2017-04-13 20:53:06,B,0.629775
2017-04-13 20:53:06,B,0.586463
2017-04-13 20:53:06,B,0.639736
2017-04-13 20:53:07,B,0.727797
2017-04-13 20:53:07,B,0.728311
2017-04-13 20:53:07,B,0.897374
2017-04-13 20:53:07,B,0.913156
2017-04-13 20:53:07,B,0.823188
2017-04-13 20:53:07,B,0.813023
2017-04-13 20:53:07,B,0.873901
2017-04-13 20:53:07,B,0.846789
2017-04-13 20:53:07,B,0.871478
2017-04-13 20:53:07,B,0.919494
2017-04-13 20:53:07,B,0.918086
2017-04-13 20:53:07,B,0.884305
2017-04-13 20:53:07,B,0.894791
2017-04-13 20:53:07,B,0.795427
2017-04-13 20:53:07,B,0.743874
2017-04-13 20:53:08,B,0.722766
2017-04-13 20:53:08,B,0.790297
2017-04-13 20:53:08,B,0.830435
2017-04-13 20:53:08,B,0.824284
2017-04-13 20:53:08,B,0.823628
2017-04-13 20:53:08,B,0.869184
2017-04-13 20:53:08,B,0.85008
2017-04-13 20:53:08,B,0.768558
2017-04-13 20:53:08,B,0.817625
2017-04-13 20:53:08,B,0.699256
2017-04-13 20:53:08,B,0.730256
2017-04-13 20:53:08,B,0.667318
2017-04-13 20:53:09,B,0.772689
2017-04-13 20:53:09,B,0.820895
2017-04-13 20:53:09,B,0.720848
2017-04-13 20:53:09,B,0.696349
2017-04-13 20:53:09,B,0.905995
2017-04-13 20:53:09,B,0.78331
2017-04-13 20:53:09,B,0.794831
2017-04-13 20:53:09,B,0.825064
