datetime,isSpeaking,volume
2017-04-13 20:40:34,B,0.695347
2017-04-13 20:40:34,B,0.933353
2017-04-13 20:40:34,B,0.857901
2017-04-13 20:40:34,B,1
2017-04-13 20:40:34,B,0.906167
2017-04-13 20:40:34,B,0.908597
2017-04-13 20:40:34,B,0.94297
2017-04-13 20:40:35,B,0.992783
2017-04-13 20:40:35,B,0.860914
2017-04-13 20:40:35,B,1
2017-04-13 20:40:35,B,0.988678
2017-04-13 20:40:35,B,0.92297
2017-04-13 20:40:35,B,0.950521
2017-04-13 20:40:35,B,0.92427
2017-04-13 20:40:35,B,0.938864
2017-04-13 20:40:35,B,1
2017-04-13 20:40:35,B,0.967133
2017-04-13 20:40:36,B,0.892314
2017-04-13 20:40:36,B,0.923673
2017-04-13 20:40:36,B,0.929866
2017-04-13 20:40:36,B,0.870416
2017-04-13 20:40:36,B,0.617865
2017-04-13 20:40:36,B,0.57688
2017-04-13 20:40:36,B,0.853358
2017-04-13 20:40:36,B,0.931593
2017-04-13 20:40:36,B,0.940415
2017-04-13 20:40:36,B,0.878601
2017-04-13 20:40:36,B,1
2017-04-13 20:40:36,B,0.942006
2017-04-13 20:40:36,B,0.925024
2017-04-13 20:40:37,B,0.915255
2017-04-13 20:40:37,B,0.988169
2017-04-13 20:40:37,B,0.972514
2017-04-13 20:40:37,B,0.909915
2017-04-13 20:40:37,B,0.814285
2017-04-13 20:40:37,B,1
2017-04-13 20:40:37,B,1
2017-04-13 20:40:37,B,0.86166
2017-04-13 20:40:37,B,1
2017-04-13 20:40:37,B,0.890822
2017-04-13 20:40:37,B,0.863102
2017-04-13 20:40:37,B,0.847774
2017-04-13 20:40:38,B,0.855519
2017-04-13 20:40:38,B,0.956377
2017-04-13 20:40:38,B,0.79562
2017-04-13 20:40:38,B,0.854971
2017-04-13 20:40:38,B,0.885804
2017-04-13 20:40:38,B,0.989217
2017-04-13 20:40:38,B,0.900105
2017-04-13 20:40:38,B,0.835759
2017-04-13 20:40:38,B,0.800132
2017-04-13 20:40:38,B,0.937403
2017-04-13 20:40:38,B,0.896092
2017-04-13 20:40:38,B,0.650699
2017-04-13 20:40:38,B,0.733017
2017-04-13 20:40:39,B,0.62842
2017-04-13 20:40:39,B,0.877242
2017-04-13 20:40:39,B,0.84685
2017-04-13 20:40:39,B,0.760367
2017-04-13 20:40:39,B,0.677164
2017-04-13 20:40:39,B,0.794443
2017-04-13 20:40:39,B,0.868552
2017-04-13 20:40:39,B,0.87445
2017-04-13 20:40:39,B,0.812892
2017-04-13 20:40:39,B,0.980202
2017-04-13 20:40:39,B,0.956557
2017-04-13 20:40:39,B,1
2017-04-13 20:40:39,B,0.837525
2017-04-13 20:40:40,B,0.943811
2017-04-13 20:40:40,B,0.888636
2017-04-13 20:40:40,B,0.937277
2017-04-13 20:40:40,B,0.880555
2017-04-13 20:40:40,B,0.888436
2017-04-13 20:40:40,B,0.878478
2017-04-13 20:40:40,B,0.931604
2017-04-13 20:40:40,B,0.757286
2017-04-13 20:40:40,B,0.753617
2017-04-13 20:40:40,B,0.884419
2017-04-13 20:40:40,B,0.838342
2017-04-13 20:40:41,B,0.67645
2017-04-13 20:40:41,B,0.633871
2017-04-13 20:40:41,B,0.554284
2017-04-13 20:40:41,B,0.521407
2017-04-13 20:40:41,B,0.40854
2017-04-13 20:40:42,B,0.428925
2017-04-13 20:40:42,B,0.41193
2017-04-13 20:40:42,B,0.41715
2017-04-13 20:40:42,B,0.421255
2017-04-13 20:40:42,B,0.500578
2017-04-13 20:40:42,B,0.670735
2017-04-13 20:40:42,B,0.642742
2017-04-13 20:40:42,B,0.66899
2017-04-13 20:40:42,B,0.717354
2017-04-13 20:40:43,B,0.819496
2017-04-13 20:40:43,B,0.834756
2017-04-13 20:40:43,B,0.848992
2017-04-13 20:40:43,B,0.844923
2017-04-13 20:40:44,B,0.881154
2017-04-13 20:40:44,B,0.763015
2017-04-13 20:40:44,B,0.849718
2017-04-13 20:40:44,B,0.699049
2017-04-13 20:40:44,B,0.515705
2017-04-13 20:40:44,B,0.472049
2017-04-13 20:40:44,B,0.609092
2017-04-13 20:40:44,B,0.73117
2017-04-13 20:40:44,B,0.915329
2017-04-13 20:40:44,B,0.896872
2017-04-13 20:40:45,B,0.829435
2017-04-13 20:40:45,B,0.745346
2017-04-13 20:40:51,B,1
2017-04-13 20:40:51,B,1
2017-04-13 20:40:52,B,1
2017-04-13 20:40:53,B,1
2017-04-13 20:40:53,B,1
2017-04-13 20:40:53,B,1
2017-04-13 20:40:54,B,1
2017-04-13 20:40:54,B,0.901987
2017-04-13 20:40:54,B,0.931888
2017-04-13 20:40:54,B,0.962708
2017-04-13 20:40:55,B,0.982043
2017-04-13 20:40:55,B,0.892918
2017-04-13 20:40:55,B,1
2017-04-13 20:40:55,B,0.973251
2017-04-13 20:40:55,B,1
2017-04-13 20:40:55,B,1
2017-04-13 20:40:56,B,1
2017-04-13 20:40:56,B,1
2017-04-13 20:40:56,B,1
2017-04-13 20:40:56,B,1
2017-04-13 20:40:56,B,1
2017-04-13 20:40:56,B,0.949226
2017-04-13 20:40:56,B,0.91945
2017-04-13 20:40:56,B,1
2017-04-13 20:40:56,B,0.984398
2017-04-13 20:40:57,B,0.810541
2017-04-13 20:40:57,B,0.805871
2017-04-13 20:40:57,B,0.744025
2017-04-13 20:40:57,B,0.626767
2017-04-13 20:40:57,B,0.429762
2017-04-13 20:40:57,B,0.380524
2017-04-13 20:40:57,B,0.364243
2017-04-13 20:40:57,B,0.354566
2017-04-13 20:40:57,B,0.44962
2017-04-13 20:40:58,A,0.769259
2017-04-13 20:40:58,A,0.858646
2017-04-13 20:40:58,A,0.872962
2017-04-13 20:40:59,A,0.839945
2017-04-13 20:40:59,A,0.857137
2017-04-13 20:40:59,A,0.992933
2017-04-13 20:40:59,A,0.874065
2017-04-13 20:40:59,A,0.897168
2017-04-13 20:40:59,A,0.791628
2017-04-13 20:40:59,A,0.778906
2017-04-13 20:40:59,A,0.826728
2017-04-13 20:41:00,A,0.597271
2017-04-13 20:41:00,A,0.701676
2017-04-13 20:41:00,A,0.661188
2017-04-13 20:41:00,A,0.721026
2017-04-13 20:41:00,A,0.451209
2017-04-13 20:41:00,A,0.4182
2017-04-13 20:41:00,A,0.591629
2017-04-13 20:41:01,A,0.587934
2017-04-13 20:41:01,A,0.747997
2017-04-13 20:41:01,A,0.956826
2017-04-13 20:41:01,A,0.770334
2017-04-13 20:41:01,A,0.669083
2017-04-13 20:41:01,A,0.524386
2017-04-13 20:41:01,A,0.550501
2017-04-13 20:41:01,A,0.502437
2017-04-13 20:41:01,A,0.645551
2017-04-13 20:41:01,A,0.742622
2017-04-13 20:41:01,A,0.715315
2017-04-13 20:41:01,A,0.798338
2017-04-13 20:41:01,A,0.798587
2017-04-13 20:41:02,A,0.586534
2017-04-13 20:41:02,A,0.518827
2017-04-13 20:41:02,A,0.542025
2017-04-13 20:41:02,A,0.457881
2017-04-13 20:41:02,A,0.434669
2017-04-13 20:41:02,A,0.472969
2017-04-13 20:41:02,A,0.615081
2017-04-13 20:41:02,A,0.667819
2017-04-13 20:41:02,A,0.762417
2017-04-13 20:41:04,A,0.838969
2017-04-13 20:41:04,A,0.883916
2017-04-13 20:41:04,A,0.775477
2017-04-13 20:41:04,A,0.964049
2017-04-13 20:41:04,A,0.960528
2017-04-13 20:41:04,A,0.823748
2017-04-13 20:41:04,A,0.572681
2017-04-13 20:41:04,A,0.434637
2017-04-13 20:41:04,A,0.392496
2017-04-13 20:41:04,A,0.382366
2017-04-13 20:41:05,A,0.35368
2017-04-13 20:41:05,A,0.572639
2017-04-13 20:41:05,A,0.666395
2017-04-13 20:41:05,A,0.638188
2017-04-13 20:41:05,A,0.603107
2017-04-13 20:41:05,A,0.760617
2017-04-13 20:41:05,A,0.868383
2017-04-13 20:41:05,A,0.859532
2017-04-13 20:41:05,A,0.95616
2017-04-13 20:41:05,A,0.954812
2017-04-13 20:41:05,A,0.846588
2017-04-13 20:41:05,A,0.680603
2017-04-13 20:41:06,A,0.648812
2017-04-13 20:41:06,A,0.43573
2017-04-13 20:41:06,A,0.577477
2017-04-13 20:41:06,A,0.503268
2017-04-13 20:41:06,A,0.565247
2017-04-13 20:41:06,A,0.594463
2017-04-13 20:41:06,A,0.579965
