datetime,isTracking,leftHandX,leftHandY,RightHandX,RightHandY,LeanX,LeanY
2017-03-07 03:57:37,B,986,1023,1136,1030,-0.0179984,0.497905
2017-03-07 03:57:37,B,1072,1034,1168,1033,-0.0555842,0.46638
2017-03-07 03:57:37,B,1072,1032,1164,1032,-0.0622438,0.442252
2017-03-07 03:57:37,B,1075,1031,1165,1032,-0.0486859,0.429452
2017-03-07 03:57:38,B,1071,1032,1167,1032,-0.043457,0.424876
2017-03-07 03:57:38,B,1073,1032,1161,1033,-0.043364,0.422737
2017-03-07 03:57:38,B,1076,1033,1153,1034,-0.043364,0.422737
2017-03-07 03:57:38,B,1079,1037,1116,1028,-0.0496485,0.529267
2017-03-07 03:57:38,B,1107,1041,1006,1021,-0.0295717,0.754794
2017-03-07 03:57:39,B,1178,727,1018,1020,-0.0141825,0.878503
2017-03-07 03:57:39,B,1175,712,1016,1018,-0.0187415,0.919482
2017-03-07 03:57:39,B,1062,537,1563,1080,-0.0241411,0.918074
2017-03-07 03:57:40,B,1051,543,1522,1080,-0.0420364,0.844805
2017-03-07 03:57:40,B,1008,525,1472,1080,-0.0949389,0.663575
2017-03-07 03:57:40,B,982,545,1462,1080,-0.139053,0.459932
2017-03-07 03:57:40,B,912,536,1442,1080,-0.171328,0.268534
2017-03-07 03:57:40,B,911,542,1471,1080,-0.172291,0.162383
2017-03-07 03:57:41,B,915,552,1025,1010,-0.163592,0.0536589
2017-03-07 03:57:41,B,913,553,1021,1007,-0.153344,-0.0284903
2017-03-07 03:57:41,B,585,887,980,1007,-0.15012,-0.0741097
2017-03-07 03:57:41,B,583,934,1028,998,-0.118981,-0.145049
2017-03-07 03:57:41,B,589,941,990,1004,-0.110027,-0.184286
2017-03-07 03:57:42,B,591,955,996,1003,-0.111834,-0.205621
2017-03-07 03:57:42,B,584,953,985,1003,-0.113689,-0.207976
2017-03-07 03:57:42,B,583,935,987,1003,-0.118164,-0.207009
2017-03-07 03:57:42,B,550,968,977,1004,-0.143505,-0.202089
2017-03-07 03:57:44,B,549,959,963,1002,-0.215866,-0.146652
2017-03-07 03:57:44,B,545,990,992,1007,-0.131989,-0.0774957
2017-03-07 03:57:45,B,544,1007,992,1013,0.0311397,0.122749
2017-03-07 03:57:45,B,545,1010,986,1013,0.0631053,0.189337
2017-03-07 03:57:45,B,546,1013,1127,1023,0.0683116,0.206947
2017-03-07 03:57:46,B,547,1013,1144,1020,0.0687621,0.215348
2017-03-07 03:57:46,B,547,1014,1143,1019,0.0694931,0.21511
2017-03-07 03:57:46,B,547,1012,1146,1020,0.0694782,0.21352
2017-03-07 03:57:46,B,545,1004,1148,1019,0.0694782,0.21352
2017-03-07 03:57:46,B,573,985,1107,1018,0.0532359,0.185852
2017-03-07 03:57:47,B,595,1004,1094,1017,0.0203615,0.140284
2017-03-07 03:57:47,B,592,1005,1099,1018,0.00927474,0.117781
2017-03-07 03:57:47,B,591,1006,1084,1007,0.0100212,0.114394
2017-03-07 03:57:47,B,591,1011,1091,1008,0.0152786,0.112519
2017-03-07 03:57:47,B,593,1014,1093,1008,0.031253,0.116889
2017-03-07 03:57:48,B,594,1011,1103,1011,0.0652289,0.131878
2017-03-07 03:57:48,B,594,1011,1110,1012,0.0905383,0.148452
2017-03-07 03:57:48,B,594,1010,1123,1022,0.0980311,0.152135
2017-03-07 03:57:48,B,594,1010,1005,1012,0.101212,0.151128
2017-03-07 03:57:48,B,595,1012,1112,1012,0.102056,0.150029
2017-03-07 03:57:49,B,595,1011,1108,1011,0.102056,0.150029
2017-03-07 03:57:49,B,595,1012,1114,1012,0.102056,0.150029
2017-03-07 03:57:49,B,595,1011,1114,1012,0.102056,0.150029
2017-03-07 03:57:49,B,595,1013,1114,1012,0.102056,0.150029
2017-03-07 03:57:50,B,590,1014,1126,1022,0.102056,0.150029
2017-03-07 03:57:50,B,619,977,1218,1033,0.281151,0.253188
2017-03-07 03:57:50,B,629,966,1267,1050,0.711335,0.324975
2017-03-07 03:57:51,B,631,1011,1267,1045,0.999221,0.654223
2017-03-07 03:57:51,B,659,1011,1341,1073,1,0.631617
2017-03-07 03:57:51,B,677,1007,1339,1071,1,0.639885
2017-03-07 03:57:52,B,669,1010,1166,1017,1,0.641938
2017-03-07 03:57:52,B,645,1013,1093,1008,0.979772,0.519623
2017-03-07 03:57:52,B,644,1013,1224,1020,0.954651,0.454553
2017-03-07 03:57:52,B,659,1006,1066,1003,0.927807,0.440493
2017-03-07 03:57:53,B,621,1013,1136,1014,0.885446,0.415793
2017-03-07 03:57:53,B,622,1013,1137,1015,0.858648,0.410044
2017-03-07 03:57:53,B,621,1013,1182,1021,0.83794,0.409781
2017-03-07 03:57:53,B,621,1013,1137,1015,0.828244,0.40809
2017-03-07 03:57:53,B,618,1014,1087,1006,0.817505,0.401789
2017-03-07 03:57:54,B,703,997,1184,1020,0.795758,0.401955
2017-03-07 03:57:54,B,705,996,1186,1020,0.801989,0.396596
2017-03-07 03:57:54,B,720,994,1180,1019,0.796513,0.396844
2017-03-07 03:57:54,B,710,995,1182,1019,0.796513,0.396844
2017-03-07 03:57:55,B,640,1011,1181,1019,0.796513,0.396844
2017-03-07 03:57:55,B,642,1009,1180,1019,0.796513,0.396844
2017-03-07 03:57:55,B,654,1008,1140,1007,0.717223,0.400564
2017-03-07 03:57:55,B,636,1016,1291,933,0.334465,0.463367
2017-03-07 03:57:56,B,597,1008,1143,1010,-0.372449,0.576771
2017-03-07 03:57:56,B,613,954,1039,1005,-0.915158,0.584716
2017-03-07 03:57:56,B,718,681,953,1002,-0.637428,0.418562
2017-03-07 03:57:56,A,722,546,895,1006,-0.428998,0.251255
2017-03-07 03:57:56,A,717,497,892,1008,-0.283846,0.129561
2017-03-07 03:57:57,B,734,957,806,949,-0.343984,-0.0469597
2017-03-07 03:57:57,A,880,979,860,983,-0.265076,-0.153682
2017-03-07 03:57:57,A,912,988,682,994,-0.201145,-0.378765
2017-03-07 03:57:57,A,904,991,646,997,-0.193007,-0.631956
2017-03-07 03:57:57,A,925,991,648,993,-0.161216,-0.721748
2017-03-07 03:57:58,A,916,991,654,996,-0.153685,-0.751488
2017-03-07 03:57:58,A,968,990,649,999,-0.134804,-0.792845
2017-03-07 03:57:58,A,922,988,654,993,-0.117574,-0.809514
2017-03-07 03:57:58,A,927,989,649,998,-0.125222,-0.803982
2017-03-07 03:57:58,A,906,990,649,998,-0.134656,-0.80339
2017-03-07 03:57:59,A,903,987,648,998,-0.137597,-0.805705
2017-03-07 03:57:59,A,907,987,649,998,-0.132173,-0.814848
2017-03-07 03:57:59,A,1016,988,654,991,-0.106074,-0.827388
2017-03-07 03:57:59,A,1014,988,651,1000,-0.0696546,-0.838936
2017-03-07 03:57:59,A,1019,988,653,993,-0.0470065,-0.851661
2017-03-07 03:58:00,A,1018,988,653,994,-0.0422125,-0.839866
2017-03-07 03:58:00,A,1017,988,652,993,-0.0433288,-0.833239
2017-03-07 03:58:00,A,1031,988,653,988,-0.0400126,-0.842569
2017-03-07 03:58:00,A,1030,988,652,991,-0.0386409,-0.847586
2017-03-07 03:58:00,A,1023,988,651,994,-0.0386409,-0.847586
2017-03-07 03:58:00,A,1036,987,650,991,-0.0386409,-0.847586
2017-03-07 03:58:01,A,962,994,652,988,-0.0386409,-0.847586
2017-03-07 03:58:01,A,953,994,651,990,-0.0386409,-0.847586
2017-03-07 03:58:01,A,1020,988,656,995,-0.0399459,-0.851931
2017-03-07 03:58:01,A,1025,989,655,991,-0.040542,-0.865602
2017-03-07 03:58:01,A,1013,987,645,1000,-0.0380875,-0.869555
2017-03-07 03:58:02,A,1033,989,653,990,-0.0375576,-0.86838
2017-03-07 03:58:02,A,1030,988,655,988,-0.0404754,-0.850903
2017-03-07 03:58:02,A,955,994,655,989,-0.0411959,-0.856766
2017-03-07 03:58:02,A,947,994,654,990,-0.0419136,-0.857321
2017-03-07 03:58:02,A,938,992,655,990,-0.0419136,-0.857321
2017-03-07 03:58:03,A,1030,988,653,993,-0.0419136,-0.857321
2017-03-07 03:58:03,A,1012,988,648,997,-0.0419136,-0.857321
2017-03-07 03:58:03,A,931,992,654,991,-0.0419136,-0.857321
2017-03-07 03:58:03,A,905,989,647,999,-0.0419136,-0.857321
2017-03-07 03:58:03,A,1041,991,646,1000,-0.0411262,-0.873201
2017-03-07 03:58:03,A,1027,992,646,1002,-0.0405376,-0.875837
2017-03-07 03:58:04,A,1036,992,646,1003,-0.0398429,-0.876724
2017-03-07 03:58:04,A,1012,995,644,999,-0.0398429,-0.876724
2017-03-07 03:58:04,A,1006,994,647,997,-0.0381507,-0.86836
2017-03-07 03:58:04,A,1015,987,650,995,-0.0382059,-0.855366
2017-03-07 03:58:04,A,844,987,648,995,-0.0491248,-0.83782
2017-03-07 03:58:05,A,870,1001,662,998,-0.135434,-0.849866
2017-03-07 03:58:05,A,896,945,663,987,-0.09401,-0.531078
