datetime,isTracking,leftEyeX,leftEyeY,rightEyeX,rightEyeY,NoseX,NoseY,LeftMouthX,LeftMouthY,RightMouthX,RightMouthY,pitch,yaw,roll,Happy,Engaged,WearingGlasses,LeftEyeClosed,RightEyeClosed,MouthOpen,MouthMoved,LookingAway
2017-03-07 03:57:32,B,800,403,870,395,821,457,816,496,882,490,-8,36,1,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:32,B,754,431,830,422,783,481,770,520,841,514,-8,37,4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:33,B,741,447,806,438,755,499,756,537,817,530,-7,39,8,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:33,B,736,453,798,443,752,503,749,543,810,534,-6,38,9,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:33,B,727,456,794,445,749,504,743,544,805,536,-7,37,5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:33,B,730,456,792,448,749,505,741,546,805,537,-9,38,1,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:33,B,725,456,795,447,754,506,743,546,805,539,-9,35,1,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:34,B,724,457,796,449,750,508,743,546,806,538,-9,37,2,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:34,B,724,454,784,446,741,504,734,543,794,538,-7,39,10,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:34,B,721,454,778,444,727,505,733,543,789,537,-7,36,3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:34,B,712,454,776,447,731,504,731,542,789,536,-6,36,4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:34,B,716,454,780,445,736,504,734,541,791,536,-6,35,2,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:35,B,724,453,786,445,741,502,737,540,796,535,-4,35,4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:35,B,726,444,798,439,749,494,739,529,804,529,-4,36,3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:35,B,759,422,835,418,782,474,768,519,840,516,-3,36,-1,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:35,B,827,403,913,404,854,457,840,503,907,504,-4,29,-3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:35,B,875,389,960,390,895,447,881,495,951,498,-6,37,-5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:36,B,901,381,989,384,923,440,907,490,978,494,-7,37,-8,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:36,B,921,362,1018,364,947,422,927,476,1003,479,-4,29,-6,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:36,B,927,351,1025,351,952,410,933,464,1012,467,-3,31,-5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:36,B,925,342,1026,342,949,405,933,458,1010,462,-5,36,-6,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:36,B,925,340,1017,337,950,401,937,457,1013,457,-3,32,-3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:37,B,934,337,1030,329,959,399,948,455,1024,452,-2,35,-2,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:37,B,941,339,1029,333,962,394,953,452,1026,450,-1,35,-1,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:37,B,925,335,1016,324,948,384,941,445,1012,440,5,37,0,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:37,B,0,0,0,0,0,0,0,0,0,0,11,37,2,No,No,No,No,No,No,No,No
2017-03-07 03:57:38,B,913,322,1000,305,931,361,928,431,996,421,14,37,2,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:38,B,909,322,994,307,926,365,925,428,993,421,13,36,4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:38,B,905,320,987,303,919,363,920,431,986,422,11,37,3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:38,B,905,309,984,296,917,358,916,429,985,421,14,40,6,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:38,B,895,304,985,291,911,361,912,429,987,422,6,41,-1,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:39,B,897,275,982,263,901,338,906,415,985,413,8,39,3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:39,B,882,267,973,251,891,331,899,414,978,406,11,43,4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:39,B,882,271,978,255,885,345,895,423,973,417,6,42,3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:40,B,876,271,970,249,883,345,891,416,970,411,5,38,3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:40,B,0,0,0,0,0,0,0,0,0,0,14,41,11,No,No,No,No,No,No,No,No
2017-03-07 03:57:40,B,860,308,940,283,868,364,875,427,951,412,13,41,9,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:40,B,858,345,922,331,865,397,873,450,947,435,13,40,12,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:40,B,868,362,935,345,879,417,881,467,959,454,7,41,9,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:41,B,873,373,941,355,886,429,887,476,960,464,5,37,7,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:41,B,883,393,945,381,889,444,895,487,962,478,4,37,8,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:41,B,881,405,946,396,892,453,895,494,959,489,-1,36,3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:41,B,891,409,954,404,899,457,898,495,963,493,0,37,4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:41,B,892,408,948,400,892,458,898,498,957,495,3,35,8,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:42,B,887,407,943,397,889,458,892,499,950,495,2,37,4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:42,B,885,410,936,399,885,460,893,501,945,497,3,42,4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:42,B,874,415,930,403,875,464,884,503,937,500,5,43,7,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:42,B,860,416,913,403,859,468,870,506,921,502,6,43,10,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:44,B,842,424,896,413,842,476,855,513,904,510,9,42,15,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:44,B,860,417,914,411,864,469,869,508,922,508,2,41,7,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:45,B,943,378,1016,379,950,432,943,485,1005,488,-2,37,-6,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:45,B,944,378,1022,380,957,432,947,484,1012,489,-2,41,-7,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:45,B,945,375,1022,374,955,429,947,483,1010,487,-3,36,-7,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:46,B,946,373,1024,375,953,433,945,483,1011,489,-3,37,-8,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:46,B,950,382,1029,384,962,435,950,486,1016,490,-4,37,-7,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:46,B,949,385,1023,388,959,445,948,489,1014,495,-7,36,-9,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:46,B,936,387,1014,387,948,444,938,490,1006,495,-4,35,-5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:47,B,923,394,998,392,936,450,929,496,995,497,-5,35,-5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:47,B,924,396,997,393,934,450,925,495,994,497,-4,35,-3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:47,B,928,393,1002,389,936,449,929,495,996,498,-5,35,-5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:47,B,936,393,1004,387,937,450,933,495,998,499,-4,35,-4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:47,B,937,392,1008,390,944,449,939,496,1000,498,-4,37,-4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:48,B,948,389,1020,390,958,443,950,492,1015,494,-3,37,-6,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:48,B,964,378,1042,378,970,440,958,488,1026,495,-3,36,-8,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:48,B,967,380,1041,381,975,440,964,487,1031,493,-3,37,-8,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:48,B,964,386,1042,388,976,438,963,487,1029,492,-1,35,-6,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:48,B,964,386,1043,389,976,440,963,487,1031,493,-3,36,-8,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:49,B,965,385,1045,388,979,437,965,487,1031,492,-2,35,-7,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:49,B,967,385,1046,387,979,437,965,485,1031,491,-2,37,-7,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:49,B,962,382,1043,384,975,435,963,485,1028,491,-3,36,-8,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:49,B,962,384,1037,386,974,433,962,487,1026,490,-1,40,-7,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:50,B,965,384,1042,386,975,437,964,486,1029,491,-3,38,-9,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:50,B,1004,367,1094,373,1024,421,1005,474,1076,481,-3,30,-11,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:50,B,1147,357,1246,373,1163,421,1139,468,1216,481,-4,24,-11,No,No,Yes,Yes,Yes,Maybe,Yes,Yes
2017-03-07 03:57:51,B,1412,352,1525,373,1450,415,1398,465,1491,482,1,8,-13,No,No,Yes,Yes,Yes,No,Yes,Maybe
2017-03-07 03:57:51,B,1474,342,1589,359,1519,402,1465,455,1557,471,4,13,-11,No,Maybe,Yes,Maybe,Yes,No,Yes,Maybe
2017-03-07 03:57:51,B,1515,341,1632,355,1556,400,1502,455,1600,469,3,16,-12,No,No,Yes,Yes,Yes,Maybe,Yes,Maybe
2017-03-07 03:57:52,B,1486,339,1600,352,1527,398,1476,454,1570,467,2,18,-11,Maybe,No,Yes,Maybe,Maybe,Yes,Yes,Yes
2017-03-07 03:57:52,B,1460,338,1570,348,1497,395,1453,452,1545,463,3,34,-12,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:52,B,1443,325,1555,331,1481,377,1442,439,1528,445,6,20,-8,No,No,Yes,No,Maybe,Yes,Yes,Yes
2017-03-07 03:57:52,B,1423,325,1531,324,1461,373,1425,436,1512,438,7,21,-7,No,No,Yes,No,Maybe,Yes,Yes,Yes
2017-03-07 03:57:53,B,1404,326,1511,324,1440,375,1407,437,1492,438,6,22,-7,No,No,Yes,No,No,Maybe,Yes,Yes
2017-03-07 03:57:53,B,1387,328,1491,324,1422,376,1392,438,1477,437,6,23,-4,No,No,Yes,No,No,Yes,Yes,Yes
2017-03-07 03:57:53,B,1375,325,1482,321,1407,375,1381,436,1468,435,6,24,-4,No,No,Yes,No,No,Maybe,Yes,Yes
2017-03-07 03:57:53,B,1370,326,1474,320,1403,373,1376,435,1461,434,6,25,-4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:53,B,1367,326,1471,320,1397,374,1373,435,1457,433,6,25,-5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:54,B,1364,327,1466,320,1393,372,1369,435,1453,432,7,25,-3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:54,B,1363,327,1466,321,1394,373,1369,435,1452,432,7,26,-4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:54,B,1365,325,1466,319,1396,371,1369,434,1453,432,8,26,-3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:54,B,1363,324,1465,318,1393,370,1368,433,1450,431,6,30,-5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:55,B,1362,326,1462,319,1392,370,1366,434,1449,431,8,27,-2,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:55,B,1361,325,1461,319,1390,370,1364,433,1447,430,8,26,-3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:55,B,1343,322,1443,315,1373,367,1350,430,1430,427,7,26,-3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:55,B,1228,328,1323,311,1256,372,1246,432,1321,425,6,32,3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:56,B,1067,356,1149,330,1098,400,1096,458,1166,442,2,37,7,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:56,B,787,437,857,405,818,495,833,540,895,520,11,36,29,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:56,B,696,458,770,422,722,512,739,562,804,538,2,39,16,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:56,A,660,423,740,406,692,477,668,527,753,515,1,36,8,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:56,A,678,408,754,401,692,458,686,503,754,500,0,34,0,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:57,B,694,423,775,429,715,473,695,509,767,516,-7,39,-6,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:57,A,704,433,780,442,722,483,701,516,768,526,-8,27,-8,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:57,A,716,449,789,460,735,500,713,529,780,539,-11,24,-11,Maybe,No,Yes,No,No,Maybe,Yes,Yes
2017-03-07 03:57:57,A,718,457,786,464,738,504,716,535,783,542,-10,24,-8,Maybe,No,Yes,No,No,No,Yes,Yes
2017-03-07 03:57:57,A,711,461,781,464,730,505,712,537,777,541,-11,24,-6,No,No,Yes,Yes,Yes,No,Yes,Yes
2017-03-07 03:57:58,A,701,466,771,469,722,518,706,547,773,550,-16,36,-5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:58,A,707,470,777,470,729,520,712,550,777,552,-11,26,0,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:58,A,709,469,779,469,730,515,716,547,779,549,-11,25,-5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:58,A,705,467,776,467,729,515,713,547,776,548,-10,28,-3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:58,A,700,472,772,471,724,519,709,551,774,552,-11,28,-3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:59,A,701,476,772,476,738,520,711,559,775,558,-13,28,-3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:59,A,709,478,778,477,730,526,717,557,778,557,-12,28,-3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:59,A,714,482,784,481,736,530,723,562,786,561,-12,27,-3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:59,A,721,490,791,488,746,536,733,567,795,566,-15,38,-3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:57:59,A,733,492,798,489,763,535,738,570,800,569,-15,33,-4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:00,A,729,491,797,490,751,538,738,569,802,569,-15,30,-5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:00,A,727,491,795,488,750,538,735,569,798,568,-15,28,-3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:00,A,728,489,797,486,748,538,736,569,799,568,-13,29,-1,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:00,A,726,490,795,487,748,536,736,567,797,566,-13,34,-2,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:00,A,724,489,793,486,746,535,735,568,796,566,-13,37,-1,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:00,A,723,491,793,488,747,537,734,569,797,568,-15,37,-5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:01,A,725,490,794,489,745,538,734,568,796,568,-12,23,-3,Maybe,No,Yes,No,No,Maybe,No,Yes
2017-03-07 03:58:01,A,724,490,794,487,747,536,735,568,796,566,-11,28,-2,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:01,A,726,485,795,484,750,531,736,565,797,564,-11,31,-4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:01,A,727,483,798,482,750,530,736,563,797,564,-9,24,-3,Maybe,No,Yes,No,No,No,Maybe,Yes
2017-03-07 03:58:01,A,728,483,794,482,750,529,735,563,796,563,-9,28,-2,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:02,A,727,480,792,481,745,529,733,562,790,562,-11,36,-5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:02,A,724,483,791,481,743,530,731,562,789,562,-11,36,-6,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:02,A,724,485,789,483,742,531,732,564,789,565,-12,31,-5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:02,A,722,486,792,485,742,534,730,565,790,565,-12,37,-3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:02,A,727,485,793,484,743,532,732,564,790,565,-13,35,-5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:03,A,723,480,787,483,742,528,729,561,786,563,-12,33,-7,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:03,A,723,482,784,482,738,530,726,562,784,563,-12,37,-6,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:03,A,718,483,784,484,737,530,725,563,782,563,-12,35,-6,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:03,A,721,482,783,480,736,529,726,563,782,563,-11,36,-4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:03,A,719,483,782,481,737,530,727,566,784,566,-12,33,-5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:03,A,719,483,785,481,737,531,726,567,784,567,-12,35,-4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:04,A,721,485,787,484,739,532,729,563,784,565,-12,33,-4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:04,A,722,484,787,481,740,532,729,564,784,565,-11,32,-3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:04,A,724,483,787,485,740,531,732,564,786,564,-11,35,-4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:04,A,722,483,783,481,737,529,728,563,783,563,-11,36,-4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:04,A,711,479,766,481,721,525,713,559,768,561,-12,41,-6,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:05,A,692,479,741,476,690,527,693,561,739,561,-6,39,0,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
2017-03-07 03:58:05,A,633,478,684,474,635,523,642,555,686,557,4,38,13,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
