datetime,isTracking,leftHandX,leftHandY,RightHandX,RightHandY,LeanX,LeanY
2017-04-07 15:47:16,A,758,614,644,606,-0.220201,0.11857
2017-04-07 15:47:16,A,766,617,641,608,-0.220201,0.11857
2017-04-07 15:47:16,A,770,621,692,575,-0.220201,0.11857
2017-04-07 15:47:16,A,772,620,681,569,-0.220201,0.11857
2017-04-07 15:47:16,A,773,620,680,571,-0.220201,0.11857
2017-04-07 15:47:16,A,774,621,690,572,-0.226417,0.112203
2017-04-07 15:47:17,A,775,622,678,569,-0.23317,0.103092
2017-04-07 15:47:17,A,778,623,678,571,-0.236499,0.0975934
2017-04-07 15:47:17,A,780,623,676,570,-0.237655,0.095569
2017-04-07 15:47:17,A,781,622,676,573,-0.238502,0.093967
2017-04-07 15:47:17,A,781,622,673,571,-0.238686,0.093342
2017-04-07 15:47:17,A,781,621,666,568,-0.238686,0.093342
2017-04-07 15:47:17,A,781,621,668,568,-0.238686,0.093342
2017-04-07 15:47:17,A,781,621,671,574,-0.238686,0.093342
2017-04-07 15:47:17,A,792,621,665,572,-0.238686,0.093342
2017-04-07 15:47:17,A,789,621,668,575,-0.238686,0.093342
2017-04-07 15:47:17,A,787,621,660,581,-0.238686,0.093342
2017-04-07 15:47:18,A,788,621,670,581,-0.238686,0.093342
2017-04-07 15:47:18,A,786,621,667,585,-0.238686,0.093342
2017-04-07 15:47:18,A,785,620,680,593,-0.238686,0.093342
2017-04-07 15:47:18,A,784,620,685,545,-0.238686,0.093342
2017-04-07 15:47:18,A,781,621,780,556,-0.238686,0.093342
2017-04-07 15:47:18,A,782,621,781,553,-0.238686,0.093342
2017-04-07 15:47:18,A,784,620,715,547,-0.238686,0.093342
2017-04-07 15:47:18,A,779,623,806,616,-0.244332,0.0854615
2017-04-07 15:47:18,A,780,624,806,616,-0.249584,0.0716534
2017-04-07 15:47:18,A,780,624,805,616,-0.253563,0.0637247
2017-04-07 15:47:19,A,781,622,806,617,-0.260352,0.0621515
2017-04-07 15:47:19,A,786,623,807,617,-0.28104,0.0575986
2017-04-07 15:47:19,A,786,623,800,619,-0.328643,0.048529
2017-04-07 15:47:19,A,785,623,800,618,-0.345694,0.0429072
2017-04-07 15:47:19,A,785,624,801,619,-0.35998,0.0344396
2017-04-07 15:47:19,A,786,623,810,619,-0.353474,0.0290938
2017-04-07 15:47:19,A,784,622,816,618,-0.323412,0.0221973
2017-04-07 15:47:19,A,786,622,812,619,-0.311278,0.0310091
2017-04-07 15:47:19,A,784,622,828,624,-0.367208,0.0910692
2017-04-07 15:47:19,A,786,622,812,619,-0.388673,0.0939625
2017-04-07 15:47:19,A,783,621,812,619,-0.396495,0.069343
2017-04-07 15:47:20,A,782,623,734,545,-0.387435,0.0415452
2017-04-07 15:47:20,A,781,624,735,545,-0.361595,0.0231154
2017-04-07 15:47:20,A,782,623,877,600,-0.367853,0.00824975
2017-04-07 15:47:20,A,788,621,878,600,-0.373494,-0.0164577
2017-04-07 15:47:20,A,789,621,879,601,-0.34603,-0.0302111
2017-04-07 15:47:20,A,788,621,877,599,-0.330616,-0.0330898
2017-04-07 15:47:20,A,792,621,878,600,-0.326918,-0.0335712
2017-04-07 15:47:20,A,791,620,877,600,-0.320115,-0.0308698
2017-04-07 15:47:20,A,791,621,878,599,-0.314197,-0.0188319
2017-04-07 15:47:20,A,789,621,877,599,-0.31102,0.00681672
2017-04-07 15:47:20,A,790,621,877,599,-0.347806,0.0474378
2017-04-07 15:47:21,A,791,621,877,600,-0.348827,0.0727888
2017-04-07 15:47:21,A,791,621,879,601,-0.3656,0.0999156
2017-04-07 15:47:21,A,791,621,879,600,-0.396964,0.137281
2017-04-07 15:47:21,A,793,621,879,601,-0.387709,0.137696
2017-04-07 15:47:21,A,784,622,878,600,-0.363113,0.131212
2017-04-07 15:47:21,A,774,622,878,601,-0.341898,0.123601
2017-04-07 15:47:21,A,769,621,878,600,-0.331133,0.12004
2017-04-07 15:47:21,A,768,618,879,601,-0.326494,0.119434
2017-04-07 15:47:21,A,765,614,874,600,-0.322529,0.119081
2017-04-07 15:47:21,A,760,612,870,601,-0.32035,0.118864
2017-04-07 15:47:22,A,756,610,853,608,-0.318277,0.119425
2017-04-07 15:47:22,A,752,612,849,607,-0.318497,0.121625
2017-04-07 15:47:22,A,751,613,846,610,-0.416881,0.177445
2017-04-07 15:47:22,A,749,616,851,609,-0.519552,0.229459
2017-04-07 15:47:22,A,749,615,852,608,-0.573637,0.253171
2017-04-07 15:47:22,A,753,612,852,606,-0.597759,0.261262
2017-04-07 15:47:22,A,771,604,650,605,-0.620327,0.269561
2017-04-07 15:47:22,A,773,608,624,592,-0.632498,0.27331
2017-04-07 15:47:22,A,775,608,629,593,-0.641653,0.274083
2017-04-07 15:47:22,A,772,612,632,593,-0.642951,0.272233
2017-04-07 15:47:22,A,745,603,852,598,-0.645021,0.268346
2017-04-07 15:47:22,A,723,612,802,565,-0.642571,0.261638
2017-04-07 15:47:23,A,716,611,801,567,-0.634363,0.255858
2017-04-07 15:47:23,A,720,611,804,572,-0.630044,0.25387
2017-04-07 15:47:23,A,726,612,821,635,-0.624164,0.251455
2017-04-07 15:47:23,A,743,609,843,586,-0.622047,0.251487
2017-04-07 15:47:23,A,747,609,848,590,-0.621242,0.252504
2017-04-07 15:47:23,A,747,610,847,590,-0.615508,0.252595
2017-04-07 15:47:23,A,748,610,847,590,-0.609477,0.252281
2017-04-07 15:47:23,A,747,605,858,603,-0.597038,0.251549
2017-04-07 15:47:23,A,692,599,814,604,-0.579922,0.248923
2017-04-07 15:47:23,A,687,597,813,603,-0.573292,0.247843
2017-04-07 15:47:23,A,707,603,805,587,-0.565356,0.24661
2017-04-07 15:47:24,A,708,602,812,601,-0.560058,0.245651
2017-04-07 15:47:24,A,683,597,805,586,-0.55755,0.244768
2017-04-07 15:47:24,A,704,602,813,604,-0.554802,0.243657
2017-04-07 15:47:24,A,698,601,814,606,-0.553112,0.242938
2017-04-07 15:47:24,A,720,602,813,606,-0.551984,0.242186
2017-04-07 15:47:24,A,720,602,813,606,-0.551706,0.242039
2017-04-07 15:47:24,A,736,600,815,608,-0.551706,0.242039
2017-04-07 15:47:24,A,534,562,809,604,-0.551706,0.242039
2017-04-07 15:47:24,A,339,546,811,603,-0.544871,0.240025
2017-04-07 15:47:24,A,324,559,811,603,-0.51444,0.233275
2017-04-07 15:47:24,A,304,483,806,602,-0.421714,0.221716
2017-04-07 15:47:25,A,311,463,805,602,-0.330366,0.219364
2017-04-07 15:47:25,A,323,432,807,602,-0.288232,0.220111
2017-04-07 15:47:25,A,331,408,807,604,-0.214012,0.210478
2017-04-07 15:47:25,A,333,383,807,604,-0.167705,0.201034
2017-04-07 15:47:25,A,336,345,806,603,-0.0785209,0.175694
2017-04-07 15:47:25,A,334,333,804,603,-0.0246976,0.148908
2017-04-07 15:47:25,A,333,338,804,603,0.0659708,0.0731617
2017-04-07 15:47:25,A,331,337,803,603,0.150045,-0.0220542
2017-04-07 15:47:26,A,331,345,802,602,0.22519,-0.122983
2017-04-07 15:47:26,A,329,348,802,602,0.237064,-0.155624
2017-04-07 15:47:26,A,328,357,802,602,0.241367,-0.169571
2017-04-07 15:47:26,A,510,305,760,556,0.223359,-0.170013
2017-04-07 15:47:26,A,476,527,811,577,0.119383,-0.117519
2017-04-07 15:47:26,A,496,597,666,518,-0.0542916,0.144602
2017-04-07 15:47:27,A,419,675,739,571,-0.156053,0.336959
2017-04-07 15:47:27,A,555,602,815,595,-0.211169,0.213767
2017-04-07 15:47:27,A,560,600,813,604,-0.260052,0.0246884
2017-04-07 15:47:27,A,567,609,827,601,-0.189766,0.135845
2017-04-07 15:47:27,A,565,609,824,599,-0.0643859,0.362878
2017-04-07 15:47:28,A,568,610,808,594,0.0157328,0.401368
2017-04-07 15:47:28,A,569,609,767,593,0.0271997,0.327486
2017-04-07 15:47:28,A,574,607,764,603,0.00377489,0.29881
2017-04-07 15:47:28,A,590,605,825,599,-0.102602,0.376361
2017-04-07 15:47:28,A,607,604,877,603,-0.180827,0.429972
2017-04-07 15:47:28,A,630,606,887,610,-0.241968,0.508555
2017-04-07 15:47:28,A,639,597,897,617,-0.247573,0.543017
2017-04-07 15:47:29,A,619,612,905,608,-0.242474,0.567497
2017-04-07 15:47:29,A,624,612,891,599,-0.263604,0.606348
2017-04-07 15:47:29,A,627,607,900,582,-0.345798,0.662874
2017-04-07 15:47:29,A,626,610,916,546,-0.432628,0.699692
2017-04-07 15:47:29,A,625,612,919,603,-0.464838,0.712748
2017-04-07 15:47:29,A,624,613,924,604,-0.471141,0.726703
2017-04-07 15:47:30,A,620,612,905,600,-0.469436,0.749975
2017-04-07 15:47:30,A,620,613,937,596,-0.463173,0.751117
2017-04-07 15:47:30,B,1542,563,1460,588,0.140755,0.429345
2017-04-07 15:47:30,A,620,613,935,603,-0.41477,0.772747
2017-04-07 15:47:30,B,1539,561,1417,576,0.255616,0.442219
2017-04-07 15:47:32,A,606,605,699,166,-0.430595,0.885958
2017-04-07 15:47:32,B,1477,567,1593,512,0.11325,0.496944
2017-04-07 15:47:32,A,595,607,611,272,-0.516378,0.845736
2017-04-07 15:47:32,B,1464,551,1477,551,0.112198,0.496032
2017-04-07 15:47:32,A,653,539,688,521,-0.561843,0.786981
2017-04-07 15:47:32,B,1465,573,1384,609,0.105624,0.491186
2017-04-07 15:47:32,A,595,609,807,589,-0.568942,0.800804
2017-04-07 15:47:32,B,1456,552,1453,558,0.093974,0.486793
2017-04-07 15:47:33,A,592,608,757,580,-0.536356,0.864678
2017-04-07 15:47:33,B,1468,563,1380,611,0.0820051,0.488185
2017-04-07 15:47:33,A,602,607,871,594,-0.50493,0.895905
2017-04-07 15:47:33,B,1470,559,1382,614,0.0753284,0.482809
2017-04-07 15:47:33,A,592,605,776,571,-0.479893,0.915526
2017-04-07 15:47:33,B,1463,564,1382,614,0.066948,0.477594
2017-04-07 15:47:33,A,602,612,790,576,-0.47158,0.912508
2017-04-07 15:47:33,B,1471,559,1381,612,0.0581712,0.473185
2017-04-07 15:47:33,A,594,613,831,591,-0.468728,0.869025
2017-04-07 15:47:33,B,1445,562,1627,548,0.0537213,0.469207
2017-04-07 15:47:34,A,558,613,828,598,-0.497162,0.826622
2017-04-07 15:47:34,B,1454,564,1632,542,0.0475859,0.463754
2017-04-07 15:47:34,A,638,609,818,600,-0.543411,0.824201
2017-04-07 15:47:34,B,1457,571,1630,542,0.0475859,0.463754
2017-04-07 15:47:34,A,737,610,878,633,-0.633121,0.857566
2017-04-07 15:47:34,B,1477,570,1618,544,0.0475859,0.463754
2017-04-07 15:47:34,A,748,615,874,641,-0.515954,0.434938
2017-04-07 15:47:34,B,1487,574,1647,517,0.028661,0.450787
2017-04-07 15:47:35,A,751,615,873,636,-0.500616,0.44067
2017-04-07 15:47:35,B,1498,574,1663,521,0.0141506,0.454353
2017-04-07 15:47:35,A,745,617,723,629,-0.495413,0.498348
2017-04-07 15:47:35,B,1484,575,1647,500,0.00632649,0.461368
2017-04-07 15:47:35,A,745,617,696,616,-0.500796,0.521462
2017-04-07 15:47:35,B,1470,582,1647,498,0.0051642,0.461609
2017-04-07 15:47:35,A,738,620,717,629,-0.529682,0.500363
2017-04-07 15:47:35,B,1478,580,1526,563,0.00567564,0.461246
2017-04-07 15:47:35,A,742,618,722,629,-0.531359,0.515404
2017-04-07 15:47:36,B,1474,555,1522,548,0.00567564,0.461246
2017-04-07 15:47:36,A,736,620,721,630,-0.535497,0.516038
2017-04-07 15:47:36,B,1491,556,1509,553,0.00567564,0.461246
2017-04-07 15:47:36,A,737,618,713,629,-0.537025,0.511602
2017-04-07 15:47:36,B,1492,556,1506,558,0.00567564,0.461246
2017-04-07 15:47:36,A,738,621,711,630,-0.526437,0.506334
2017-04-07 15:47:36,B,1516,557,1504,553,0.00567564,0.461246
2017-04-07 15:47:37,A,734,620,707,629,-0.522231,0.504218
2017-04-07 15:47:37,B,1561,557,1458,574,0.00567564,0.461246
2017-04-07 15:47:37,A,739,616,707,630,-0.520052,0.503532
2017-04-07 15:47:37,B,1543,569,1466,566,0.00567564,0.461246
2017-04-07 15:47:37,A,734,619,707,630,-0.517516,0.502244
2017-04-07 15:47:37,B,1568,562,1455,566,0.0274315,0.462009
2017-04-07 15:47:37,A,739,616,705,629,-0.517459,0.502172
2017-04-07 15:47:37,B,1563,565,1453,560,0.0257337,0.462981
2017-04-07 15:47:38,A,738,616,708,630,-0.517459,0.502172
2017-04-07 15:47:38,B,1560,562,1439,563,0.0251984,0.463001
2017-04-07 15:47:38,A,739,615,705,629,-0.517459,0.502172
2017-04-07 15:47:38,B,1566,567,1413,557,0.0251984,0.463001
2017-04-07 15:47:38,A,736,616,710,628,-0.517459,0.502172
2017-04-07 15:47:38,B,1573,566,1431,565,0.0251984,0.463001
2017-04-07 15:47:38,A,739,616,713,628,-0.517459,0.502172
2017-04-07 15:47:38,B,1566,569,1423,552,0.0625922,0.468923
2017-04-07 15:47:38,A,732,615,710,626,-0.484501,0.485686
2017-04-07 15:47:38,B,1560,560,1425,561,0.109754,0.553631
2017-04-07 15:47:39,A,734,615,706,626,-0.449727,0.49141
2017-04-07 15:47:39,B,1559,575,1557,571,0.173663,0.839948
2017-04-07 15:47:39,A,735,617,705,627,-0.435751,0.496195
2017-04-07 15:47:39,B,1565,579,1419,577,0.222296,1
2017-04-07 15:47:39,A,731,615,704,627,-0.427296,0.497854
2017-04-07 15:47:39,B,1533,594,1448,584,0.225163,1
2017-04-07 15:47:39,A,730,617,702,628,-0.42338,0.495921
2017-04-07 15:47:39,B,1527,593,1584,588,0.262462,1
2017-04-07 15:47:40,A,725,613,705,626,-0.421721,0.494415
2017-04-07 15:47:40,B,1542,600,1585,595,0.306157,1
2017-04-07 15:47:40,A,726,612,710,627,-0.421721,0.494415
2017-04-07 15:47:40,B,1549,568,1747,597,0.297105,1
2017-04-07 15:47:40,A,731,615,711,627,-0.421721,0.494415
2017-04-07 15:47:40,B,1552,547,1897,724,0.225379,0.989105
2017-04-07 15:47:40,A,735,617,709,627,-0.421721,0.494415
2017-04-07 15:47:40,B,1538,550,1527,607,-0.0407176,0.518727
2017-04-07 15:47:40,A,737,617,708,628,-0.421721,0.494415
2017-04-07 15:47:40,B,1533,557,1511,542,-0.148141,0.343744
2017-04-07 15:47:41,A,735,618,711,628,-0.421721,0.494415
2017-04-07 15:47:41,B,1447,538,1516,576,-0.174546,0.351115
2017-04-07 15:47:41,A,734,617,709,629,-0.421721,0.494415
2017-04-07 15:47:41,B,1434,537,1500,575,-0.139085,0.503573
2017-04-07 15:47:41,A,739,615,710,629,-0.42245,0.499296
2017-04-07 15:47:41,B,1424,558,1558,545,-0.0681408,0.70717
2017-04-07 15:47:41,A,737,615,706,629,-0.431167,0.521626
2017-04-07 15:47:41,B,1499,598,1536,600,-0.129246,0.864684
2017-04-07 15:47:41,A,738,615,677,614,-0.438028,0.534904
2017-04-07 15:47:41,B,1472,602,1467,605,-0.191071,0.992275
2017-04-07 15:47:42,A,737,616,701,628,-0.442339,0.54131
2017-04-07 15:47:42,B,1430,600,1460,600,-0.196294,1
2017-04-07 15:47:42,A,738,616,675,613,-0.445711,0.545986
2017-04-07 15:47:42,B,1440,601,1505,602,-0.190247,1
2017-04-07 15:47:42,A,738,615,702,628,-0.448126,0.549929
2017-04-07 15:47:42,B,1430,589,1523,611,-0.175868,1
2017-04-07 15:47:42,A,739,616,676,613,-0.448472,0.550957
2017-04-07 15:47:42,B,1430,586,1515,606,-0.16876,1
2017-04-07 15:47:43,A,737,616,703,629,-0.448472,0.550957
2017-04-07 15:47:43,B,1459,570,1562,586,-0.1637,1
2017-04-07 15:47:43,A,738,616,702,628,-0.448472,0.550957
2017-04-07 15:47:43,B,1500,572,1412,575,-0.157495,1
2017-04-07 15:47:43,A,737,617,704,627,-0.441762,0.549504
2017-04-07 15:47:43,B,1501,567,1417,568,-0.153551,1
2017-04-07 15:47:43,A,742,615,706,626,-0.385866,0.521473
2017-04-07 15:47:43,B,1493,565,1409,557,-0.151258,1
2017-04-07 15:47:43,A,746,616,708,627,-0.37793,0.515584
2017-04-07 15:47:43,B,1436,546,1450,553,-0.151258,1
2017-04-07 15:47:44,A,745,617,707,627,-0.380056,0.515537
2017-04-07 15:47:44,B,1449,594,1604,583,-0.151258,1
2017-04-07 15:47:44,A,744,617,708,627,-0.386745,0.515828
2017-04-07 15:47:44,B,1453,597,1477,589,-0.151258,1
2017-04-07 15:47:44,A,747,617,707,627,-0.38896,0.515564
2017-04-07 15:47:44,B,1421,562,1597,588,-0.151258,1
2017-04-07 15:47:44,A,750,618,709,628,-0.406487,0.513314
2017-04-07 15:47:44,B,1413,555,1411,573,-0.151258,1
2017-04-07 15:47:44,A,747,617,710,629,-0.4202,0.511207
2017-04-07 15:47:44,B,1479,546,1417,576,-0.151258,1
2017-04-07 15:47:45,A,746,618,711,629,-0.424164,0.510287
2017-04-07 15:47:45,B,1483,543,1397,568,-0.151258,1
2017-04-07 15:47:45,A,746,618,712,629,-0.426515,0.509702
2017-04-07 15:47:45,B,1473,539,1395,565,-0.151258,1
2017-04-07 15:47:45,A,746,618,714,630,-0.427456,0.509033
2017-04-07 15:47:45,B,1458,538,1376,566,-0.158889,1
2017-04-07 15:47:45,A,744,619,715,632,-0.427456,0.509033
2017-04-07 15:47:45,B,1465,533,1377,567,-0.164761,1
2017-04-07 15:47:46,A,742,617,717,632,-0.427456,0.509033
2017-04-07 15:47:46,B,1474,531,1365,566,-0.168353,1
2017-04-07 15:47:46,A,742,617,717,632,-0.427456,0.509033
2017-04-07 15:47:46,B,1467,531,1360,571,-0.168353,1
2017-04-07 15:47:46,A,742,618,716,632,-0.427456,0.509033
2017-04-07 15:47:46,B,1458,530,1362,569,-0.168353,1
2017-04-07 15:47:46,A,740,619,715,632,-0.427456,0.509033
2017-04-07 15:47:46,B,1458,524,1359,571,-0.171926,1
2017-04-07 15:47:46,A,738,621,715,632,-0.427456,0.509033
2017-04-07 15:47:46,B,1424,542,1356,572,-0.182139,1
2017-04-07 15:47:47,A,741,618,716,632,-0.427456,0.509033
2017-04-07 15:47:47,B,1454,525,1381,568,-0.184414,1
2017-04-07 15:47:47,A,740,621,715,632,-0.427456,0.509033
2017-04-07 15:47:47,B,1415,554,1468,569,-0.184414,1
2017-04-07 15:47:47,A,742,618,715,632,-0.427456,0.509033
2017-04-07 15:47:47,B,1465,528,1342,573,-0.187258,1
2017-04-07 15:47:47,A,742,618,714,632,-0.427456,0.509033
2017-04-07 15:47:47,B,1410,548,1461,566,-0.196605,1
2017-04-07 15:47:47,A,743,619,714,631,-0.427456,0.509033
2017-04-07 15:47:48,B,1405,554,1379,576,-0.200966,1
2017-04-07 15:47:48,A,743,617,713,630,-0.427456,0.509033
2017-04-07 15:47:48,B,1465,532,1356,578,-0.19945,1
2017-04-07 15:47:48,A,743,621,711,630,-0.427456,0.509033
2017-04-07 15:47:48,B,1458,537,1371,568,-0.199162,1
2017-04-07 15:47:48,A,741,621,712,631,-0.439476,0.498623
2017-04-07 15:47:49,B,1420,548,1379,573,-0.199322,1
2017-04-07 15:47:49,A,742,617,717,632,-0.44171,0.500821
2017-04-07 15:47:49,B,1344,593,1365,581,-0.206019,1
2017-04-07 15:47:49,A,734,616,721,633,-0.44171,0.500821
2017-04-07 15:47:49,B,1446,529,1355,581,-0.206019,1
2017-04-07 15:47:50,A,724,615,906,642,-0.44171,0.500821
2017-04-07 15:47:50,B,1428,493,1387,567,-0.206019,1
2017-04-07 15:47:50,A,706,606,806,621,-0.44171,0.500821
2017-04-07 15:47:50,B,1454,526,1346,575,-0.206019,1
2017-04-07 15:47:51,A,628,578,806,618,-0.442027,0.518534
2017-04-07 15:47:51,B,1456,525,1679,601,-0.206019,1
2017-04-07 15:47:51,A,627,579,807,617,-0.441922,0.519195
2017-04-07 15:47:51,B,1464,525,1374,566,-0.206019,1
2017-04-07 15:47:51,A,629,579,806,618,-0.441922,0.519195
2017-04-07 15:47:51,B,1474,524,1366,566,-0.206019,1
2017-04-07 15:47:52,A,647,585,807,618,-0.441922,0.519195
2017-04-07 15:47:52,B,1455,525,1375,576,-0.206019,1
2017-04-07 15:47:52,A,631,576,804,618,-0.441922,0.519195
2017-04-07 15:47:52,B,1387,526,1332,584,-0.20641,1
2017-04-07 15:47:52,A,620,584,804,618,-0.441922,0.519195
2017-04-07 15:47:52,B,1462,523,1681,588,-0.215267,1
2017-04-07 15:47:52,A,618,585,803,618,-0.441922,0.519195
2017-04-07 15:47:53,B,1458,523,1677,592,-0.21391,1
2017-04-07 15:47:53,A,617,582,803,618,-0.441922,0.519195
2017-04-07 15:47:53,B,1449,526,1374,578,-0.217427,1
2017-04-07 15:47:53,A,618,584,803,618,-0.441922,0.519195
2017-04-07 15:47:53,B,1444,524,1337,586,-0.217427,1
2017-04-07 15:47:53,A,619,584,803,618,-0.434488,0.504319
2017-04-07 15:47:53,B,1445,524,1686,592,-0.217427,1
2017-04-07 15:47:54,A,621,585,803,618,-0.434095,0.503949
2017-04-07 15:47:54,B,1447,527,1376,569,-0.217427,1
2017-04-07 15:47:54,A,619,588,803,618,-0.434095,0.503949
2017-04-07 15:47:54,B,1431,530,1382,557,-0.217427,1
2017-04-07 15:47:54,A,620,584,803,618,-0.434095,0.503949
2017-04-07 15:47:54,B,1444,526,1344,578,-0.217427,1
2017-04-07 15:47:55,A,626,583,803,618,-0.434095,0.503949
2017-04-07 15:47:55,B,1460,522,1351,574,-0.217427,1
2017-04-07 15:47:55,A,625,586,802,618,-0.434095,0.503949
2017-04-07 15:47:55,B,1459,522,1331,577,-0.217201,1
2017-04-07 15:47:55,A,625,582,802,618,-0.434095,0.503949
2017-04-07 15:47:55,B,1455,523,1332,574,-0.216451,1
2017-04-07 15:47:55,A,619,581,802,620,-0.451533,0.493389
2017-04-07 15:47:55,B,1456,524,1676,599,-0.214965,1
2017-04-07 15:47:56,A,614,581,802,618,-0.460823,0.487079
2017-04-07 15:47:56,B,1461,524,1681,588,-0.214965,1
2017-04-07 15:47:56,A,612,579,803,618,-0.461213,0.486839
2017-04-07 15:47:56,B,1461,524,1736,583,-0.214965,1
2017-04-07 15:47:56,A,614,581,803,618,-0.461213,0.486839
2017-04-07 15:47:56,B,1467,523,1735,583,-0.214965,1
2017-04-07 15:47:56,A,621,582,803,618,-0.462708,0.495724
2017-04-07 15:47:56,B,1481,527,1347,569,-0.221992,1
2017-04-07 15:47:57,A,618,585,803,618,-0.465647,0.512292
2017-04-07 15:47:57,B,1491,538,1358,570,-0.220705,1
2017-04-07 15:47:57,A,620,584,803,618,-0.465454,0.511912
2017-04-07 15:47:57,B,1509,542,1349,569,-0.220705,1
2017-04-07 15:47:57,A,624,586,803,618,-0.463197,0.507433
2017-04-07 15:47:57,B,1480,523,1351,578,-0.220705,1
2017-04-07 15:47:57,A,622,591,802,621,-0.457938,0.488167
2017-04-07 15:47:57,B,1462,517,1581,563,-0.220705,1
2017-04-07 15:47:58,A,621,589,802,618,-0.457858,0.476415
2017-04-07 15:47:58,B,1459,521,1371,574,-0.220705,1
2017-04-07 15:47:58,A,622,590,803,617,-0.443994,0.477815
2017-04-07 15:47:58,B,1372,547,1379,555,-0.220705,1
2017-04-07 15:47:58,A,625,592,802,618,-0.439718,0.489059
