datetime,isSpeaking,volume
2017-04-07 15:47:05,B,0.667187
2017-04-07 15:47:05,A,0.866276
2017-04-07 15:47:05,A,0.912357
2017-04-07 15:47:05,A,0.911223
2017-04-07 15:47:05,A,0.916672
2017-04-07 15:47:05,A,0.836143
2017-04-07 15:47:05,A,0.802844
2017-04-07 15:47:05,A,0.945907
2017-04-07 15:47:06,A,0.993467
2017-04-07 15:47:06,A,0.890375
2017-04-07 15:47:06,A,0.850682
2017-04-07 15:47:06,A,0.734273
2017-04-07 15:47:06,A,0.72686
2017-04-07 15:47:06,A,0.685631
2017-04-07 15:47:06,A,0.971073
2017-04-07 15:47:06,A,0.954013
2017-04-07 15:47:06,A,0.841501
2017-04-07 15:47:06,A,0.871599
2017-04-07 15:47:06,A,0.886195
2017-04-07 15:47:06,A,0.930241
2017-04-07 15:47:06,A,0.973792
2017-04-07 15:47:07,A,0.839212
2017-04-07 15:47:07,A,0.880302
2017-04-07 15:47:07,A,0.857335
2017-04-07 15:47:07,A,0.872074
2017-04-07 15:47:07,A,0.841189
2017-04-07 15:47:07,A,0.768101
2017-04-07 15:47:07,A,0.860005
2017-04-07 15:47:07,A,0.872022
2017-04-07 15:47:07,A,0.859745
2017-04-07 15:47:07,A,0.865103
2017-04-07 15:47:07,A,0.859042
2017-04-07 15:47:07,A,0.830517
2017-04-07 15:47:07,A,0.731366
2017-04-07 15:47:08,A,0.753981
2017-04-07 15:47:08,A,0.712914
2017-04-07 15:47:08,A,0.705545
2017-04-07 15:47:08,A,0.891316
2017-04-07 15:47:08,A,0.847578
2017-04-07 15:47:08,A,0.888125
2017-04-07 15:47:08,A,0.902624
2017-04-07 15:47:08,A,0.915267
2017-04-07 15:47:08,A,0.760755
2017-04-07 15:47:08,A,0.77764
2017-04-07 15:47:08,A,0.867476
2017-04-07 15:47:08,A,0.766752
2017-04-07 15:47:08,A,0.759074
2017-04-07 15:47:09,A,0.820479
2017-04-07 15:47:09,A,0.723373
2017-04-07 15:47:09,A,0.819896
2017-04-07 15:47:09,A,0.805847
2017-04-07 15:47:09,A,0.791201
2017-04-07 15:47:09,A,0.810297
2017-04-07 15:47:09,A,0.872588
2017-04-07 15:47:09,A,1
2017-04-07 15:47:09,A,1
2017-04-07 15:47:09,A,0.943155
2017-04-07 15:47:10,A,0.772755
2017-04-07 15:47:10,A,0.934623
2017-04-07 15:47:10,A,0.900928
2017-04-07 15:47:10,A,0.922291
2017-04-07 15:47:10,A,0.823533
2017-04-07 15:47:10,A,0.809474
2017-04-07 15:47:10,A,0.75953
2017-04-07 15:47:10,A,0.729374
2017-04-07 15:47:10,A,0.709862
2017-04-07 15:47:10,A,0.708898
2017-04-07 15:47:10,A,0.785828
2017-04-07 15:47:10,A,0.773961
2017-04-07 15:47:11,A,0.735987
2017-04-07 15:47:11,A,0.724131
2017-04-07 15:47:11,A,0.637067
2017-04-07 15:47:11,A,0.732893
2017-04-07 15:47:11,A,0.70158
2017-04-07 15:47:11,A,0.69759
2017-04-07 15:47:11,A,0.687602
2017-04-07 15:47:12,A,0.721573
2017-04-07 15:47:13,A,0.780376
2017-04-07 15:47:13,A,0.69399
2017-04-07 15:47:13,A,0.686077
2017-04-07 15:47:13,A,0.669353
2017-04-07 15:47:13,A,0.664714
2017-04-07 15:47:15,A,0.81299
2017-04-07 15:47:15,A,0.798916
2017-04-07 15:47:15,A,0.769255
2017-04-07 15:47:15,A,0.722583
2017-04-07 15:47:15,A,0.872054
2017-04-07 15:47:15,A,0.79785
2017-04-07 15:47:16,A,0.964644
2017-04-07 15:47:16,A,0.915569
2017-04-07 15:47:16,A,0.883001
2017-04-07 15:47:16,A,0.888506
2017-04-07 15:47:16,A,0.871049
2017-04-07 15:47:16,A,0.938674
2017-04-07 15:47:17,A,0.882199
2017-04-07 15:47:17,A,0.817545
2017-04-07 15:47:17,A,0.747745
2017-04-07 15:47:17,A,0.794161
2017-04-07 15:47:17,A,0.98064
2017-04-07 15:47:17,A,0.972214
2017-04-07 15:47:17,A,0.95921
2017-04-07 15:47:18,A,1
2017-04-07 15:47:18,A,1
2017-04-07 15:47:18,A,1
2017-04-07 15:47:18,A,1
2017-04-07 15:47:18,A,1
2017-04-07 15:47:18,A,1
2017-04-07 15:47:18,A,0.991187
2017-04-07 15:47:19,A,0.999124
2017-04-07 15:47:19,A,1
2017-04-07 15:47:19,A,1
2017-04-07 15:47:19,A,1
2017-04-07 15:47:19,A,1
2017-04-07 15:47:19,A,1
2017-04-07 15:47:19,A,1
2017-04-07 15:47:19,A,1
2017-04-07 15:47:19,A,1
2017-04-07 15:47:19,A,1
2017-04-07 15:47:20,A,1
2017-04-07 15:47:20,A,1
2017-04-07 15:47:20,A,0.969062
2017-04-07 15:47:20,A,1
2017-04-07 15:47:20,A,0.991484
2017-04-07 15:47:20,A,0.953997
2017-04-07 15:47:20,A,0.969606
2017-04-07 15:47:20,A,0.905002
2017-04-07 15:47:20,A,0.925805
2017-04-07 15:47:21,A,0.832675
2017-04-07 15:47:21,A,0.80685
2017-04-07 15:47:21,A,0.949365
2017-04-07 15:47:21,A,0.838344
2017-04-07 15:47:21,A,0.817054
2017-04-07 15:47:21,A,0.853153
2017-04-07 15:47:21,A,0.764074
2017-04-07 15:47:21,A,0.663195
2017-04-07 15:47:21,A,0.655405
2017-04-07 15:47:21,A,0.924858
2017-04-07 15:47:22,A,0.786085
2017-04-07 15:47:22,A,0.833342
2017-04-07 15:47:22,A,0.745498
2017-04-07 15:47:22,A,0.722785
2017-04-07 15:47:22,A,0.69984
2017-04-07 15:47:22,A,0.762591
2017-04-07 15:47:22,A,0.676091
2017-04-07 15:47:22,A,0.686845
2017-04-07 15:47:23,A,0.619646
2017-04-07 15:47:23,A,0.562572
2017-04-07 15:47:23,A,0.591011
2017-04-07 15:47:23,A,0.951965
2017-04-07 15:47:23,A,0.95643
2017-04-07 15:47:23,A,0.975303
2017-04-07 15:47:23,A,1
2017-04-07 15:47:23,A,1
2017-04-07 15:47:23,A,1
2017-04-07 15:47:23,A,0.973882
2017-04-07 15:47:23,A,0.902415
2017-04-07 15:47:24,A,0.724895
2017-04-07 15:47:24,A,0.923844
2017-04-07 15:47:24,A,0.985978
2017-04-07 15:47:24,A,0.899465
2017-04-07 15:47:24,A,0.917983
2017-04-07 15:47:25,A,1
2017-04-07 15:47:25,A,0.936208
2017-04-07 15:47:25,A,0.947839
2017-04-07 15:47:25,A,0.979715
2017-04-07 15:47:25,A,0.896857
2017-04-07 15:47:25,A,0.871146
2017-04-07 15:47:26,A,0.758195
2017-04-07 15:47:26,A,0.861592
2017-04-07 15:47:26,A,0.853233
2017-04-07 15:47:26,A,0.927173
2017-04-07 15:47:26,A,0.912354
2017-04-07 15:47:26,A,0.885016
2017-04-07 15:47:27,A,0.912835
2017-04-07 15:47:27,A,0.869188
2017-04-07 15:47:27,A,0.6052
2017-04-07 15:47:27,A,0.882379
2017-04-07 15:47:28,A,0.836078
2017-04-07 15:47:28,A,0.892412
2017-04-07 15:47:28,A,0.91283
2017-04-07 15:47:28,A,0.742125
2017-04-07 15:47:29,A,0.607403
2017-04-07 15:47:29,A,0.837201
2017-04-07 15:47:29,A,0.700349
2017-04-07 15:47:29,A,0.591719
2017-04-07 15:47:29,A,0.666939
2017-04-07 15:47:29,A,0.741475
2017-04-07 15:47:30,A,0.644667
2017-04-07 15:47:30,A,0.692326
2017-04-07 15:47:33,A,0.760677
2017-04-07 15:47:33,A,0.718538
2017-04-07 15:47:33,A,0.701217
2017-04-07 15:47:33,A,0.836472
2017-04-07 15:47:34,A,0.753623
2017-04-07 15:47:34,A,0.663136
2017-04-07 15:47:34,A,0.982889
2017-04-07 15:47:34,A,0.782033
2017-04-07 15:47:35,A,0.958153
2017-04-07 15:47:35,A,0.909937
2017-04-07 15:47:35,A,0.675964
2017-04-07 15:47:35,A,0.568553
2017-04-07 15:47:36,A,0.503789
2017-04-07 15:47:36,A,0.443824
2017-04-07 15:47:38,B,0.695853
2017-04-07 15:47:38,B,0.902782
2017-04-07 15:47:38,B,0.892459
2017-04-07 15:47:38,B,0.945982
2017-04-07 15:47:39,B,0.817493
2017-04-07 15:47:39,B,0.884196
2017-04-07 15:47:39,B,1
2017-04-07 15:47:39,B,0.994787
2017-04-07 15:47:40,B,1
2017-04-07 15:47:40,B,0.940122
2017-04-07 15:47:40,B,0.712326
2017-04-07 15:47:40,B,0.586375
2017-04-07 15:47:40,B,0.497455
2017-04-07 15:47:41,A,0.920467
2017-04-07 15:47:41,A,0.93467
2017-04-07 15:47:42,A,0.955147
2017-04-07 15:47:42,A,0.847335
2017-04-07 15:47:42,A,0.963162
2017-04-07 15:47:42,A,0.75946
2017-04-07 15:47:43,A,0.455937
2017-04-07 15:47:47,B,0.818532
2017-04-07 15:47:47,B,0.80134
2017-04-07 15:47:47,B,0.877026
2017-04-07 15:47:48,B,0.596227
2017-04-07 15:47:49,A,0.926612
